============================================================
Thread 0
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
     88       0.333333              4              1  1a2d7d0dade06f00  3d2dd0143719c01a
     89       0.666666              8              1  1a2d7d0dade06f00  5a20e0411249200d
     90        691.666            764             33  1a2d7d0dade06f00  79edae693e4c3058
     91       0.666666              5              1  1a2d7d0dade06f00  8dd9e3fd293e7c28
     92       0.666666              6              0  1a2d7d0dade06f00  91d46825942a3859
     93       0.666666              5              0  1a2d7d0dade06f00  9616b235dedefa76
     94              3             32              2  1a2d7d0dade06f00  b545f5fadce202f3
     95    5.52776e+07       76341695        1342945  1a2d7d0dade06f00  baeef59be7ab2b04
     96        286.666            231              2  1a2d7d0dade06f00  e3119cb61fbf1a03
     97        28.6666             48              8  1a2d7d0dade06f00  fe3d7d491e1ac61e
     98        61.6666              5              0  268ec1b4685ed13f  30b939cae52431ec
     99       0.999999              4              0  268ec1b4685ed13f  51d8f8245c4e5d89
    100              0              0              0  268ec1b4685ed13f  bc2825cbc2a92f61
    101        9118.99           7579            181  268ec1b4685ed13f  f61936d4a17298df
    102            337           1516              0  320db2e0a8bf59b1  066d30bea94fde2e
    103        21932.3          63183             57  320db2e0a8bf59b1  0cf1d0d379548855
    104          23798         126054             74  320db2e0a8bf59b1  0fb096ae8242c62c
    105    8.80776e+06       33294811        3775366  320db2e0a8bf59b1  112556204d61c9bb
    106          45457          48259             15  320db2e0a8bf59b1  19ecb6d8e2858db5
    107            111            868              0  320db2e0a8bf59b1  1a7c1b7f8dd24b4d
    108       0.666666              7              1  320db2e0a8bf59b1  2482bbbf5087fdcd
    109    2.56092e+06       22532164              2  320db2e0a8bf59b1  27778d5bfb9d9cda
    110        235.333           1665              1  320db2e0a8bf59b1  32a5440a9f07775d
    111            180            827              1  320db2e0a8bf59b1  346b45df3c2e9251
    112    4.78588e+08      398529798        7621503  320db2e0a8bf59b1  3f33b931d6782ac3
    113       0.333333              3              0  320db2e0a8bf59b1  441f3a593d3f7b70
    114         342250         162536          15254  320db2e0a8bf59b1  48f0aaa67d45a4ab
    115        505.999           3542              2  320db2e0a8bf59b1  4c4551d82602cc2b
    116       0.666666              6              2  320db2e0a8bf59b1  52dbd8a0f1672645
    117        10042.7          64884             15  320db2e0a8bf59b1  624e06f39d454412
    118    4.90779e+07       14539086        5308667  320db2e0a8bf59b1  66663bc2404e2824
    119        312.666           2182              2  320db2e0a8bf59b1  683d809c61d939c5
    120        12283.7          74944             57  320db2e0a8bf59b1  6d8c8d1000cef996
    121    2.52533e+06       10263396        1007837  320db2e0a8bf59b1  777ff2fd223536c6
    122        601.666           2311              1  320db2e0a8bf59b1  895e51afbc7af0a6
    123        5253.99          46078             15  320db2e0a8bf59b1  8af0e2cfb24a4929
    124    1.35238e+06         138398          30406  320db2e0a8bf59b1  964f0ea83c03badb
    125          19940         129659            166  320db2e0a8bf59b1  993f474288c8734d
    126        241.666            506              2  320db2e0a8bf59b1  9a9f10e6041cd228
    127        126.667           1299              1  320db2e0a8bf59b1  9c30907c3e9bed62
    128        22908.6         107554            145  320db2e0a8bf59b1  9e934f5e912c0c98
    129    2.99174e+06       19917816              2  320db2e0a8bf59b1  9f11b804091dd06a
    130        13117.3          95746            149  320db2e0a8bf59b1  a3a0d7910bcee7a1
    131       0.333333              3              2  320db2e0a8bf59b1  a42d78f7e2f998b3
    132    4.24086e+07       33926873        5608302  320db2e0a8bf59b1  acc08a4b6fbc7253
    133        634.999           4384              1  320db2e0a8bf59b1  af5b168a1c3eb9bb
    134         555028         112842          15168  320db2e0a8bf59b1  b62ba008d450f1c3
    135            133            863              2  320db2e0a8bf59b1  ba3799c6c31f3673
    136        13946.3          47503             71  320db2e0a8bf59b1  baf59cf30a634390
    137        152.333           1355              1  320db2e0a8bf59b1  bb99965659b6c88d
    138        5451.33          49744              0  320db2e0a8bf59b1  beb3585cde00e9b7
    139        247.666           1893             39  320db2e0a8bf59b1  c30090476f46db43
    140        142.333           1130              1  320db2e0a8bf59b1  c3a969c5ea463524
    141            464           3575              1  320db2e0a8bf59b1  d0732b0b6387faa2
    142        14740.7          49696            159  320db2e0a8bf59b1  d10f3561c59231a5
    143          32994          90612            179  320db2e0a8bf59b1  db3fca1005bc42c4
    144         189448          81891             58  320db2e0a8bf59b1  df43e95a942c56a5
    145        14705.3          92828             14  320db2e0a8bf59b1  e0e73e03a23d544d
    146        252.666           1013              0  320db2e0a8bf59b1  e269030869907310
    147        7363.99          61779             51  320db2e0a8bf59b1  e3f5cf543b611d5f
    148       0.333333              3              1  320db2e0a8bf59b1  e9d4fedf8b318854
    149        12479.3          58269             56  320db2e0a8bf59b1  fb660a461807cc9e
    150        2.33333             23              8  3733b80c73b65f3a  f1a27af0efaec611
    151        19531.6         108595            350  4d9e1fc80c427726  0377fa2be1bee472
    152    3.64912e+08     1517597768         173995  4d9e1fc80c427726  20080f64b51b0361
    153         340307        1282656           2962  4d9e1fc80c427726  e343951bff801961
    154        3.33333             35              5  52c4504b0f89db11  1e0517322b1db180
    155        3524.33           7572              5  52c4504b0f89db11  26194fba251ca251
    156        718.999            233              0  52c4504b0f89db11  46fa63a547da10fb
    157        1.66667             15              5  52c4504b0f89db11  4ff84c12f008f781
    158        3.33333             30              5  52c4504b0f89db11  51978268c32a1c32
    159        3.33333             30              5  52c4504b0f89db11  57994c18bc9b1d96
    160        406.333           2371              5  52c4504b0f89db11  833098db879b40ca
    161        638.666           4820              0  52c4504b0f89db11  85738851987fe4db
    162        724.333            572              5  52c4504b0f89db11  8c4bb8437d86b349
    163           3714           6470              0  52c4504b0f89db11  930e0b2d2498adb7
    164        643.333            446              0  52c4504b0f89db11  949c55db456150f1
    165        65.9999            421              5  52c4504b0f89db11  b44fde70697ade0e
    166        6.66666             65              5  52c4504b0f89db11  bb8128ef4271f276
    167            113            710              0  52c4504b0f89db11  c0983736fd588f9b
    168        41.6666            155              0  52c4504b0f89db11  d7cb55234e04d320
    169        1.66667             20              5  52c4504b0f89db11  d8a1299daee0aad5
    170        1.66667             15              0  52c4504b0f89db11  ed7da63023701323
    171        627.999           1868              0  52c4504b0f89db11  f877d8c191bd4506
    172        408.333           2670              0  52c4504b0f89db11  fd9a32e96a121493
    173        4348.33            201             37  543843be14b9e080  05b18d663df53eb8
    174        105.333            302             53  543843be14b9e080  2942f146e3a64f59
    175        25525.6          43687           1020  543843be14b9e080  bbfaed43f930387b
    176        12.6667             15              4  58f35fc52181319d  64fe6add657842ae
    177        1.33333             12              0  58f35fc52181319d  95d4a5b02fe4ba8b
    178        1136.33            391             12  58f35fc52181319d  c13685efcb2c1a6d
    179        770.666           2220             30  58f35fc52181319d  de08b697de54cc70
    180        2.33333             21              0  58f35fc52181319d  f0611c540326c434
    181        2.66666             20              0  5f01e814899c5d2d  012e888703915f59
    182        3.66666             40              5  5f01e814899c5d2d  0208994aa1701307
    183        94.3332             27              5  5f01e814899c5d2d  021841f23469331c
    184        6.66666             34              1  5f01e814899c5d2d  049307af79e340d9
    185        80.6666             42              5  5f01e814899c5d2d  04b0bf52a56d962f
    186              5             37              6  5f01e814899c5d2d  05c99f0ddbb66c33
    187        379.666             40              5  5f01e814899c5d2d  096b4089776f42bf
    188        79.9999             21              0  5f01e814899c5d2d  0bee0852e2a3ee07
    189        15.6667             14              0  5f01e814899c5d2d  0e7553496faf34e6
    190        41.3333             48              1  5f01e814899c5d2d  10a227564e797b69
    191        9.33332             83             10  5f01e814899c5d2d  116b5c4988397f6a
    192        181.333            524              9  5f01e814899c5d2d  1513d2e7b7231b7f
    193        349.666             46              6  5f01e814899c5d2d  15d40ed9a929b9c6
    194           1045           2017              5  5f01e814899c5d2d  15d9cda480665037
    195        3140.33          10674            192  5f01e814899c5d2d  1641259d0f267570
    196        4.33333             36              5  5f01e814899c5d2d  16c05a6abbc92f5c
    197        837.999             48              5  5f01e814899c5d2d  16c2eba0905d6b81
    198        28.3333             33              5  5f01e814899c5d2d  1ceb3f8a6a940adb
    199           1036           6836             83  5f01e814899c5d2d  1cf8be2950404cef
    200        695.999           1890              5  5f01e814899c5d2d  1d83f19b6e53eb9c
    201        786.666           2013              0  5f01e814899c5d2d  1f6bfe335b78042c
    202        3.66666             18              5  5f01e814899c5d2d  22dfa129a0c16787
    203        23.3333             59              5  5f01e814899c5d2d  23e23641a1641bcb
    204        1887.33           1542             16  5f01e814899c5d2d  2890b99912b5a3e5
    205            154            531             13  5f01e814899c5d2d  294dda355980a85b
    206        249.333           1049              0  5f01e814899c5d2d  2e65bbf8750b8f43
    207        1.66667             19              6  5f01e814899c5d2d  2f22b9190b7c4070
    208        194.666             31              5  5f01e814899c5d2d  330485738316ab39
    209        435.333            698              0  5f01e814899c5d2d  37fc1dc8420e84c0
    210        19.6666             17              0  5f01e814899c5d2d  394f4a8538e1fcad
    211        58.6666            254              5  5f01e814899c5d2d  3a1473d7b231ec24
    212              5             35              6  5f01e814899c5d2d  3fe7f1aa36e78f1e
    213           1650            231             42  5f01e814899c5d2d  415de430b71bf0bd
    214              5             22              0  5f01e814899c5d2d  42f9dec8c274085e
    215        2837.66           3756             10  5f01e814899c5d2d  4326949f5995bd55
    216        1.66667             15              5  5f01e814899c5d2d  49ec80b28249a87a
    217        1621.33           2051              0  5f01e814899c5d2d  4a138de767e1cf7c
    218              5             38              5  5f01e814899c5d2d  502401d0f161d126
    219        2.33333             23              0  5f01e814899c5d2d  512ab32daea9ab6d
    220        6268.99           3528             94  5f01e814899c5d2d  533bab11bb095205
    221        458.333            444             10  5f01e814899c5d2d  5381538b9213b837
    222        1331.33           3352            111  5f01e814899c5d2d  53e61299bfbde29a
    223        3986.33           1830             10  5f01e814899c5d2d  54e021b503a269f1
    224        1.66667             15              5  5f01e814899c5d2d  55e2b3c42270bdc7
    225        203.666           1156              0  5f01e814899c5d2d  5786e707fa0ce24c
    226        4463.66           1727            102  5f01e814899c5d2d  5791e8261ed884f8
    227        877.332           2019              0  5f01e814899c5d2d  5985f52aa3481535
    228        279.666           1152              0  5f01e814899c5d2d  5cc82b3a7396ff8f
    229        286.666             44              5  5f01e814899c5d2d  5e3e3c4e3745bd46
    230        64.9999             24              5  5f01e814899c5d2d  5e8850f2463cc065
    231        1.66667             19              5  5f01e814899c5d2d  5eb86fdabef5d4c0
    232        610.666            412              9  5f01e814899c5d2d  5f0d7be7f6823f4a
    233        1.66667             15              5  5f01e814899c5d2d  5f5a59d776a11751
    234        7.99999             33             10  5f01e814899c5d2d  6853fdf0f9c36834
    235        687.333           2072              5  5f01e814899c5d2d  6caea5bb705ca4bd
    236        211.333           1159              0  5f01e814899c5d2d  6d5d39032e16e50e
    237        127.667             19              6  5f01e814899c5d2d  6d8df40d4ccd252b
    238        2307.66            560            136  5f01e814899c5d2d  72b4764557e5d0f6
    239        6594.99           2764              1  5f01e814899c5d2d  7347b168e8801613
    240        6.66666             45              5  5f01e814899c5d2d  752a2524297d047b
    241        2057.33           1098              0  5f01e814899c5d2d  775726e3840e431d
    242        984.999            478             12  5f01e814899c5d2d  8147b134299af797
    243        2294.66           3267              5  5f01e814899c5d2d  841da9839e5b6c12
    244        3.33333             27              0  5f01e814899c5d2d  8649c80516b91971
    245        3.33333             20              5  5f01e814899c5d2d  864e3670332d0085
    246        1.66667             15              5  5f01e814899c5d2d  8780182221ceafab
    247        1.66667             15              5  5f01e814899c5d2d  88c71b36599ed9b0
    248        1.66667             20              0  5f01e814899c5d2d  8cba870198584e0e
    249        6.66666             67              0  5f01e814899c5d2d  8cfcb211774e0408
    250              5             50              0  5f01e814899c5d2d  8ea94baeb5df8bf6
    251        3.33333             32              0  5f01e814899c5d2d  9707c20b1dce4ece
    252        441.666           2038              0  5f01e814899c5d2d  99e21d367ee9e547
    253        6.66666             56              6  5f01e814899c5d2d  9b22cffd2e025757
    254            332           1050             19  5f01e814899c5d2d  9b6debe19041a1f9
    255              5             45              5  5f01e814899c5d2d  9cb66436bb8d9766
    256        3.33333             25              0  5f01e814899c5d2d  9d3ec7f007a15131
    257        28.6666            266              0  5f01e814899c5d2d  9e1aba181c718303
    258        1.66667             19              1  5f01e814899c5d2d  a4d0c860123f6079
    259        1261.67           9922              0  5f01e814899c5d2d  a960b5083caca4db
    260        3.33333             20              0  5f01e814899c5d2d  ab201e15811e7f0b
    261        3.66666             34              5  5f01e814899c5d2d  ac4e9941f065bdd5
    262        1646.67           9638              1  5f01e814899c5d2d  ace6df7e5255b0e1
    263        16.6666            166              5  5f01e814899c5d2d  ad865328d4ac4f04
    264        566.999             34              5  5f01e814899c5d2d  ae7446f61315de35
    265        1411.33            747             12  5f01e814899c5d2d  b21e584bd5f25701
    266        33.3333             20              5  5f01e814899c5d2d  b2ec6a12e6747551
    267        992.999            423              9  5f01e814899c5d2d  b2fc79c2a23cea0d
    268        4.33333             36              5  5f01e814899c5d2d  b55abce67a128f28
    269        82.3333             16              5  5f01e814899c5d2d  b8a68fe67f9a01f5
    270        66.3333            317              0  5f01e814899c5d2d  b8d1a893ba098896
    271            188            563              4  5f01e814899c5d2d  b9a268f1449f50a9
    272        1197.33           7559            166  5f01e814899c5d2d  bae6f11f66af7fed
    273        920.666           3064              5  5f01e814899c5d2d  baf1a5c83790cc26
    274            181             19              6  5f01e814899c5d2d  bde59f40b5867196
    275        91.6666            288              0  5f01e814899c5d2d  bed42777a88e2bb8
    276        1.66667             20              0  5f01e814899c5d2d  c0426fb0ea2e69b1
    277        738.999           1143              5  5f01e814899c5d2d  ca2ddf5bc657e941
    278        2.66666             17              6  5f01e814899c5d2d  cc11075d81ffb5c4
    279        91.3332            804             66  5f01e814899c5d2d  cc9a077dd9e53e46
    280              5             45              0  5f01e814899c5d2d  cd8cb54e73cdc609
    281        2783.33           3172              0  5f01e814899c5d2d  cdaacf0486cd1d8a
    282           4661           2687             51  5f01e814899c5d2d  cdbd896643c776de
    283        3.33333             30              0  5f01e814899c5d2d  cde0ceb5abebf4be
    284              5             20              0  5f01e814899c5d2d  cdf9dd21a8ff50d5
    285        3.33333             26              5  5f01e814899c5d2d  ce3b5ce7e5d24732
    286        1234.33            857              6  5f01e814899c5d2d  cf5b901451175c22
    287        9.99999             47              5  5f01e814899c5d2d  cf8ba63e80c885d0
    288         822010        5208319           8578  5f01e814899c5d2d  d267efe6c3868af3
    289        2.33333             21              0  5f01e814899c5d2d  d287b47585024938
    290        392.333           1959             15  5f01e814899c5d2d  d3c013b0b225e03f
    291        3.33333             29              0  5f01e814899c5d2d  d3f1fcea5f8f5a6a
    292        4103.66           5391              0  5f01e814899c5d2d  d62e6388a59a64e2
    293        24.6666             19              1  5f01e814899c5d2d  d647c6ee78aedf73
    294        1.66667             15              0  5f01e814899c5d2d  d961f8f4a976db07
    295        7502.33           7723            192  5f01e814899c5d2d  dccf6761086494aa
    296            406            124              5  5f01e814899c5d2d  ddebf12d756040f9
