============================================================
Thread 0
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
     89             20             97              1  1f4a9263108c8b1c  a209d920281a1e65
     90        3.66666              4              0  1f4a9263108c8b1c  a3579eb9f1a8e7c6
     91        69.6666              5              0  1f4a9263108c8b1c  b8c85e2b28a04892
     92       0.999999              9              1  1f4a9263108c8b1c  bdecbb33ec387f5f
     93       0.999999              5              0  1f4a9263108c8b1c  c1f38b982adc4cea
     94        13.6667             95              1  1f4a9263108c8b1c  c47c8d5145a61f47
     95        63.6666             16              2  1f4a9263108c8b1c  c9bb6650ec52610b
     96       0.666666              7              1  1f4a9263108c8b1c  ce3af1600acaa427
     97        61.3333              3              1  1f4a9263108c8b1c  d700aff64ffe6441
     98       0.999999             10              1  1f4a9263108c8b1c  ee7375cbd65e66d4
     99        62.6666              5              1  1f4a9263108c8b1c  fe844c3dbb6e1fe5
    100        1.66667             15              3  24c61b1311617a77  02c5eb784bf3817d
    101        84.6666             13              2  24c61b1311617a77  06f3fdcdcd575bb8
    102        77.6666             99              1  24c61b1311617a77  07d9d6a5ca2abba9
    103        2.66666             31              5  24c61b1311617a77  091ea2c58d47614b
    104        78.9999             13              2  24c61b1311617a77  0bb21fddd2f2a2f4
    105       0.999999             12              2  24c61b1311617a77  1162e5a1d3ce011b
    106        132.333             17              2  24c61b1311617a77  136327938a61e047
    107        61.6666              5              1  24c61b1311617a77  142d7846a6bd63fd
    108        1.66667             19              2  24c61b1311617a77  173b415763641234
    109        15.3333             11              1  24c61b1311617a77  2662bc7153df6657
    110       0.999999              5              0  24c61b1311617a77  3be851f9d63bc015
    111       0.999999              5              1  24c61b1311617a77  4ad9928720d4221f
    112       0.999999              6              0  24c61b1311617a77  4b888a1e5ab99efc
    113        85.3332             16              3  24c61b1311617a77  519a8459e3b3fca0
    114       0.666666              4              0  24c61b1311617a77  5270302ddb3e39ed
    115       0.333333              3              0  24c61b1311617a77  53632952b575def4
    116        76.6666             14              1  24c61b1311617a77  5b2ad522ab8a7e1c
    117        8.66666             95              0  24c61b1311617a77  5b6a4fe2310e5885
    118       0.333333              4              0  24c61b1311617a77  623d802a5c803167
    119        87.3332             12              1  24c61b1311617a77  6786cbb03dc06487
    120       0.999999              5              1  24c61b1311617a77  6ebaf3ee14527fa9
    121        7.99999              6              1  24c61b1311617a77  73149ebf2755e81b
    122       0.666666              4              1  24c61b1311617a77  7517fb86e4325083
    123       0.999999              5              0  24c61b1311617a77  7a0bccc9b4f3ee15
    124        78.6666             13              2  24c61b1311617a77  7b0cf664c4ae12ce
    125       0.333333              4              1  24c61b1311617a77  7bc08aeef46385a8
    126       0.666666              7              1  24c61b1311617a77  8ecc1289b138fd7c
    127        71.9999              3              1  24c61b1311617a77  9083accd16961fc6
    128        2.33333             22              1  24c61b1311617a77  970e370c1085e847
    129        1.33333              5              1  24c61b1311617a77  9f17be10613e1731
    130        62.3333              5              0  24c61b1311617a77  a11c6dd3548bff85
    131        3111.66           1668             17  24c61b1311617a77  b2059a2a6f140af6
    132        9.66666             94              1  24c61b1311617a77  b5e5cdea6bdef434
    133       0.333333              3              0  24c61b1311617a77  cb61443e7965d2ec
    134        146.667             98              1  24c61b1311617a77  cf5c5d4fafcdf884
    135       0.666666              4              1  24c61b1311617a77  d40347bb5c33b79f
    136        3.66666              4              1  24c61b1311617a77  d40e6ea634af2217
    137       0.666666              6              1  24c61b1311617a77  d6da4ec31d6a3090
    138       0.333333              4              0  24c61b1311617a77  de7d02076076592a
    139             25             95              1  24c61b1311617a77  e0384880f8e83cf0
    140        64.3333             17              2  24c61b1311617a77  e0abe0b83bdece7f
    141           1159            229              2  24c61b1311617a77  e2bb3f4a74a75287
    142       0.999999              6              1  24c61b1311617a77  fa79d626650aa73b
    143        6.66666             57              4  24f82a999779fe7b  001a63f8548459b2
    144        2439.33           1650              9  24f82a999779fe7b  04dc134d4215aaa0
    145        19.6666            142              1  24f82a999779fe7b  3116cd21f50aedbc
    146        69.3333             33              1  24f82a999779fe7b  3aff249050522b24
    147        15.6667             52              0  24f82a999779fe7b  3b15660a89aeb6ae
    148        14.3333             93              4  24f82a999779fe7b  48fa96b1312ca163
    149        9.66666             46              1  24f82a999779fe7b  4ba73fdc11a90668
    150             13             84              3  24f82a999779fe7b  5afb94ea1576c186
    151              2             19              0  24f82a999779fe7b  808e27ca492a62d8
    152        4.66666             45              1  24f82a999779fe7b  9f325e3c15d0339b
    153        1.66667             18              1  24f82a999779fe7b  be7b190099640aa4
    154        394.333            404              0  24f82a999779fe7b  c0d6b119065bba99
    155        3.66666             34              1  24f82a999779fe7b  d5efe0d8c18c9e23
    156       0.333333              3              0  2d68c968587baf69  483c4ee717ebd396
    157        1614.33          10565            129  2d68c968587baf69  9808e21ba728c565
    158        346.666            872              9  2d68c968587baf69  b6debbb512ea57e5
    159       0.999999              3              0  2d68c968587baf69  b8760e4f8adde965
    160        2882.66           6515             33  2d68c968587baf69  d3fc8f1a9073d251
    161        105.667              8              2  2d68c968587baf69  fe5c41e9815e4858
    162            117            240              1  32c892500998ca34  36e7c59ee5538036
    163        8.99999              7              1  32c892500998ca34  4d5831a7a8d4ca67
    164        139.333            644              1  32c892500998ca34  6bd2d53b3a4b445c
    165        3497.33           8846             70  32c892500998ca34  82d20ce59608d30a
    166       0.333333              4              1  32c892500998ca34  a899fde5ee6be8e2
    167           2133           3409             43  32c892500998ca34  f0c333aa034215ac
    168       0.333333              3              1  3543eeedf265e4f4  000783c465a58220
    169       0.999999              9              1  3543eeedf265e4f4  108b0f5baaf527b4
    170       0.666666              4              1  3543eeedf265e4f4  1a6ef11c5c84e6ce
    171       0.333333              3              0  3543eeedf265e4f4  2444cfc2393c1092
    172       0.333333              4              1  3543eeedf265e4f4  26d21c8744170b2e
    173             45             93              1  3543eeedf265e4f4  2cf61f573ddc4345
    174            326             96              0  3543eeedf265e4f4  3d627554bfec9fc6
    175        61.6666              4              1  3543eeedf265e4f4  3d80290d9e518d5b
    176       0.666666              7              1  3543eeedf265e4f4  3ea2e65f5bf11cb9
    177       0.666666              7              1  3543eeedf265e4f4  412870380bd9db62
