============================================================
Thread 0
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
     44    1.88737e+08       34078720        1265315  abc675ef47e07b7f  e32e62722cfb2564
     45          50735           3840            425  abc675ef47e07b7f  e907806bc2eee8ac
============================================================
Thread 10
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
      0    2.44376e+07       23795808         401003  0000000000000000  0000000000000000
      5             67              8              2  26eabfaf49b46807  07068e991ca9abc1
      6          18486           6345             83  26eabfaf49b46807  133f55f2648fecce
      7          43610          12844            445  26eabfaf49b46807  53360b0d29e60035
      8          21302           5376             80  26eabfaf49b46807  82574bb65160613d
      9             67              8              0  26eabfaf49b46807  8e5e435081afd6fb
     10            476             12              4  26eabfaf49b46807  a5b9dd26ead2f771
     11            243             18              3  26eabfaf49b46807  dc68f269af97a825
     13            260             18              3  714078e5b39a254e  fa0805800a5489a2
     14          35082           3200            175  9b6b67663caff197  01bcfdb46338199f
     15          34691           2560            178  9b6b67663caff197  05f27bcc1cdb8266
     16           3200           3200             38  9b6b67663caff197  1b21b53707c358f6
     17          35352           2560            181  9b6b67663caff197  22bb6da8a0416390
     18            133             14              1  9b6b67663caff197  6862616b2eb03d7a
     19             68              4              0  9b6b67663caff197  754f937a72a32e15
     20            232              9              4  9b6b67663caff197  c95c57b49558ef66
     21              8              5              0  9b6b67663caff197  e38d9ac4f4fc8417
     22          16624           6299            113  9b6b67663caff197  ea58e854dec6c4c0
     23            871             27              0  9b6b67663caff197  f11ba1ac3c6de015
     24    1.21984e+08       43253760         561030  9b6b67663caff197  f2bdb52c73dba2c7
     25           2560           2560             30  9b6b67663caff197  fa8ea32b53831861
     26            163              8              0  a56d04c363e13700  098c78d9fa04e08a
     27          25829           8482            239  a56d04c363e13700  1776424a4a9e8336
     28          10428           4768              5  a56d04c363e13700  20001b767bcd4beb
     29              4              4              1  a56d04c363e13700  28cbb1688adc06d1
     30            125              4              1  a56d04c363e13700  3b6df67f33774bd2
     31           2927           1568             28  a56d04c363e13700  60c4d4d4e0412413
     32          24617           6136            223  a56d04c363e13700  6689142888329f8c
     33          10729           5147             85  a56d04c363e13700  8adb5482b7db49d1
     34              4              4              1  a56d04c363e13700  ab2f03b51a72512c
     35            199             15              4  a56d04c363e13700  ef7d4b97ea23523f
     36           3200           3200             89  abc675ef47e07b7f  174779975e86f455
     37            753             27             13  abc675ef47e07b7f  1992fcee9a199399
     38            112              7              2  abc675ef47e07b7f  87e7f12c017876ea
     39          11610           6134             47  abc675ef47e07b7f  a678e5ad06e249a8
     40             67             10              2  abc675ef47e07b7f  adc0e7a2a634810f
     41             64              4              0  abc675ef47e07b7f  bd49465c4dd56070
     42           2560           2560             60  abc675ef47e07b7f  be993a2c079f97e1
     43            291              9              3  abc675ef47e07b7f  c2cb14c20f7a22f1
     44    1.88731e+08       34078720        1442427  abc675ef47e07b7f  e32e62722cfb2564
     45          50341           3840            486  abc675ef47e07b7f  e907806bc2eee8ac
============================================================
Thread 11
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
      0    2.44437e+07       23800749          10837  0000000000000000  0000000000000000
      5             67              8              1  26eabfaf49b46807  07068e991ca9abc1
      6          18064           6805             55  26eabfaf49b46807  133f55f2648fecce
      7          43386          12844            426  26eabfaf49b46807  53360b0d29e60035
      8          21215           5376            113  26eabfaf49b46807  82574bb65160613d
      9             67              8              1  26eabfaf49b46807  8e5e435081afd6fb
     10            275             12              2  26eabfaf49b46807  a5b9dd26ead2f771
     11            243             18              3  26eabfaf49b46807  dc68f269af97a825
     14          35749           3200            503  9b6b67663caff197  01bcfdb46338199f
     15          30735           2560            421  9b6b67663caff197  05f27bcc1cdb8266
     16           3200           3200              0  9b6b67663caff197  1b21b53707c358f6
     17          33304           2560            421  9b6b67663caff197  22bb6da8a0416390
     18            165             14              2  9b6b67663caff197  6862616b2eb03d7a
     19             73              4              1  9b6b67663caff197  754f937a72a32e15
     20            225              9              3  9b6b67663caff197  c95c57b49558ef66
     21              8              5              0  9b6b67663caff197  e38d9ac4f4fc8417
     22          16235           6299            133  9b6b67663caff197  ea58e854dec6c4c0
     23            914             27             15  9b6b67663caff197  f11ba1ac3c6de015
     24    1.21988e+08       43253760         675145  9b6b67663caff197  f2bdb52c73dba2c7
     25           2560           2560              5  9b6b67663caff197  fa8ea32b53831861
     26            305              8              2  a56d04c363e13700  098c78d9fa04e08a
     27          24692          10101            144  a56d04c363e13700  1776424a4a9e8336
     28          10727           4927              1  a56d04c363e13700  20001b767bcd4beb
     29              4              4              0  a56d04c363e13700  28cbb1688adc06d1
     30             57              4              1  a56d04c363e13700  3b6df67f33774bd2
     31           2808           1568             35  a56d04c363e13700  60c4d4d4e0412413
     32          25158           6136            239  a56d04c363e13700  6689142888329f8c
     33          10806           5147             86  a56d04c363e13700  8adb5482b7db49d1
     34              4              4              0  a56d04c363e13700  ab2f03b51a72512c
     35            239             15              3  a56d04c363e13700  ef7d4b97ea23523f
     36           3200           3200              0  abc675ef47e07b7f  174779975e86f455
     37            806             27             13  abc675ef47e07b7f  1992fcee9a199399
     38            134              7              2  abc675ef47e07b7f  87e7f12c017876ea
     39          11308           6134             70  abc675ef47e07b7f  a678e5ad06e249a8
     40             67             10              1  abc675ef47e07b7f  adc0e7a2a634810f
     41             55              4              1  abc675ef47e07b7f  bd49465c4dd56070
     42           2560           2560              0  abc675ef47e07b7f  be993a2c079f97e1
     43            140              9              2  abc675ef47e07b7f  c2cb14c20f7a22f1
     44    1.88732e+08       34078720        1665675  abc675ef47e07b7f  e32e62722cfb2564
     45          49644           3840            730  abc675ef47e07b7f  e907806bc2eee8ac
============================================================
Thread 12
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
      0      2.446e+07       23804219         332568  0000000000000000  0000000000000000
      5             67              8              0  26eabfaf49b46807  07068e991ca9abc1
      6          19050           6448             58  26eabfaf49b46807  133f55f2648fecce
      7          42521          12844            407  26eabfaf49b46807  53360b0d29e60035
      8          20447           5376             64  26eabfaf49b46807  82574bb65160613d
      9             67              8              0  26eabfaf49b46807  8e5e435081afd6fb
     10            203             12              1  26eabfaf49b46807  a5b9dd26ead2f771
     11            288             18              2  26eabfaf49b46807  dc68f269af97a825
     13            520             36              0  714078e5b39a254e  fa0805800a5489a2
     14          35135           3200            209  9b6b67663caff197  01bcfdb46338199f
     15          31888           2560            235  9b6b67663caff197  05f27bcc1cdb8266
     16           3200           3200             40  9b6b67663caff197  1b21b53707c358f6
     17          32955           2560            217  9b6b67663caff197  22bb6da8a0416390
     18            119             14              2  9b6b67663caff197  6862616b2eb03d7a
     19             59              4              0  9b6b67663caff197  754f937a72a32e15
     20            225              9              2  9b6b67663caff197  c95c57b49558ef66
     21              8              5              0  9b6b67663caff197  e38d9ac4f4fc8417
     22          16696           6299            148  9b6b67663caff197  ea58e854dec6c4c0
     23            910             27             11  9b6b67663caff197  f11ba1ac3c6de015
     24    1.21984e+08       43253760         570753  9b6b67663caff197  f2bdb52c73dba2c7
     25           2560           2560             37  9b6b67663caff197  fa8ea32b53831861
     26            152              8              0  a56d04c363e13700  098c78d9fa04e08a
     27          24386          10066            146  a56d04c363e13700  1776424a4a9e8336
     28           8334           3639              2  a56d04c363e13700  20001b767bcd4beb
     29              4              4              0  a56d04c363e13700  28cbb1688adc06d1
     30             55              4              1  a56d04c363e13700  3b6df67f33774bd2
     31           2832           1568             28  a56d04c363e13700  60c4d4d4e0412413
     32          25082           6136            244  a56d04c363e13700  6689142888329f8c
     33          10702           5147             82  a56d04c363e13700  8adb5482b7db49d1
     34              4              4              0  a56d04c363e13700  ab2f03b51a72512c
     35            200             15              3  a56d04c363e13700  ef7d4b97ea23523f
     36           3200           3200             51  abc675ef47e07b7f  174779975e86f455
     37            791             27              0  abc675ef47e07b7f  1992fcee9a199399
     38            112              7              1  abc675ef47e07b7f  87e7f12c017876ea
     39          11307           6134             76  abc675ef47e07b7f  a678e5ad06e249a8
     40             67             10              0  abc675ef47e07b7f  adc0e7a2a634810f
     41             55              4              0  abc675ef47e07b7f  bd49465c4dd56070
     42           2560           2560             35  abc675ef47e07b7f  be993a2c079f97e1
     43            252              9              0  abc675ef47e07b7f  c2cb14c20f7a22f1
     44    1.88727e+08       34078720        1097665  abc675ef47e07b7f  e32e62722cfb2564
     45          50129           3840            283  abc675ef47e07b7f  e907806bc2eee8ac
============================================================
Thread 13
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
      0    2.51098e+07       24118354         421635  0000000000000000  0000000000000000
      5             67              8              1  26eabfaf49b46807  07068e991ca9abc1
      6          18188           6805             54  26eabfaf49b46807  133f55f2648fecce
      7          43263          12844            443  26eabfaf49b46807  53360b0d29e60035
      8          21040           5376             61  26eabfaf49b46807  82574bb65160613d
      9             60              8              1  26eabfaf49b46807  8e5e435081afd6fb
     10            562             12              3  26eabfaf49b46807  a5b9dd26ead2f771
     11            243             18              2  26eabfaf49b46807  dc68f269af97a825
     14          35111           3200            200  9b6b67663caff197  01bcfdb46338199f
     15          30946           2560            181  9b6b67663caff197  05f27bcc1cdb8266
     16           3200           3200             41  9b6b67663caff197  1b21b53707c358f6
     17          32896           2560            232  9b6b67663caff197  22bb6da8a0416390
     18            119             14              1  9b6b67663caff197  6862616b2eb03d7a
     19             58              4              0  9b6b67663caff197  754f937a72a32e15
     20            247              9              3  9b6b67663caff197  c95c57b49558ef66
     21              8              5              0  9b6b67663caff197  e38d9ac4f4fc8417
     22          15743           6299            122  9b6b67663caff197  ea58e854dec6c4c0
     23            852             27              5  9b6b67663caff197  f11ba1ac3c6de015
     24    1.21987e+08       43253760         560651  9b6b67663caff197  f2bdb52c73dba2c7
     25           2560           2560             47  9b6b67663caff197  fa8ea32b53831861
     26            121              8              1  a56d04c363e13700  098c78d9fa04e08a
     27          30469          10973            210  a56d04c363e13700  1776424a4a9e8336
     28           8031           3655              2  a56d04c363e13700  20001b767bcd4beb
     29              4              4              0  a56d04c363e13700  28cbb1688adc06d1
     30             88              4              0  a56d04c363e13700  3b6df67f33774bd2
     31           2775           1568             23  a56d04c363e13700  60c4d4d4e0412413
     32          20840           6136            209  a56d04c363e13700  6689142888329f8c
     33          10746           5147             87  a56d04c363e13700  8adb5482b7db49d1
     34              4              4              0  a56d04c363e13700  ab2f03b51a72512c
     35            195             15              2  a56d04c363e13700  ef7d4b97ea23523f
     36           3200           3200             69  abc675ef47e07b7f  174779975e86f455
     37            737             27              4  abc675ef47e07b7f  1992fcee9a199399
     38            173              7              0  abc675ef47e07b7f  87e7f12c017876ea
     39          11201           6134             52  abc675ef47e07b7f  a678e5ad06e249a8
     40             67             10              2  abc675ef47e07b7f  adc0e7a2a634810f
     41             55              4              1  abc675ef47e07b7f  bd49465c4dd56070
     42           2560           2560             62  abc675ef47e07b7f  be993a2c079f97e1
     43            182              9              0  abc675ef47e07b7f  c2cb14c20f7a22f1
     44    1.88069e+08       34078720        1515528  abc675ef47e07b7f  e32e62722cfb2564
     45          47690           3840            386  abc675ef47e07b7f  e907806bc2eee8ac
============================================================
Thread 14
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
      0     2.4453e+07       23804062         371224  0000000000000000  0000000000000000
      5             67              8              0  26eabfaf49b46807  07068e991ca9abc1
      6          18920           6112             47  26eabfaf49b46807  133f55f2648fecce
      7          43427          12844            431  26eabfaf49b46807  53360b0d29e60035
      8          20886           5376             59  26eabfaf49b46807  82574bb65160613d
      9             70              8              0  26eabfaf49b46807  8e5e435081afd6fb
     10            434             12              3  26eabfaf49b46807  a5b9dd26ead2f771
     11            242             18              4  26eabfaf49b46807  dc68f269af97a825
     13            260             18              0  714078e5b39a254e  fa0805800a5489a2
     14          35872           3200            192  9b6b67663caff197  01bcfdb46338199f
     15          31657           2560            143  9b6b67663caff197  05f27bcc1cdb8266
     16           3200           3200             40  9b6b67663caff197  1b21b53707c358f6
     17          32971           2560            189  9b6b67663caff197  22bb6da8a0416390
     18            119             14              0  9b6b67663caff197  6862616b2eb03d7a
     19             55              4              1  9b6b67663caff197  754f937a72a32e15
     20            261              9              2  9b6b67663caff197  c95c57b49558ef66
     21              8              5              0  9b6b67663caff197  e38d9ac4f4fc8417
     22          16158           6299            128  9b6b67663caff197  ea58e854dec6c4c0
     23            981             27              4  9b6b67663caff197  f11ba1ac3c6de015
     24    1.21983e+08       43253760         563387  9b6b67663caff197  f2bdb52c73dba2c7
     25           2560           2560             43  9b6b67663caff197  fa8ea32b53831861
     26            181              8              2  a56d04c363e13700  098c78d9fa04e08a
     27          25727           8323            231  a56d04c363e13700  1776424a4a9e8336
     28           7988           3549              7  a56d04c363e13700  20001b767bcd4beb
     29              4              4              0  a56d04c363e13700  28cbb1688adc06d1
     30            103              4              1  a56d04c363e13700  3b6df67f33774bd2
     31           2940           1568             27  a56d04c363e13700  60c4d4d4e0412413
     32          24703           6136            225  a56d04c363e13700  6689142888329f8c
     33          10782           5147             84  a56d04c363e13700  8adb5482b7db49d1
     34              4              4              0  a56d04c363e13700  ab2f03b51a72512c
     35            243             15              2  a56d04c363e13700  ef7d4b97ea23523f
     36           3200           3200             76  abc675ef47e07b7f  174779975e86f455
     37            791             27             10  abc675ef47e07b7f  1992fcee9a199399
     38            128              7              0  abc675ef47e07b7f  87e7f12c017876ea
     39          13886           6134            106  abc675ef47e07b7f  a678e5ad06e249a8
     40             70             10              2  abc675ef47e07b7f  adc0e7a2a634810f
     41             55              4              0  abc675ef47e07b7f  bd49465c4dd56070
     42           2560           2560             49  abc675ef47e07b7f  be993a2c079f97e1
     43            159              9              1  abc675ef47e07b7f  c2cb14c20f7a22f1
     44    1.88725e+08       34078720        1269626  abc675ef47e07b7f  e32e62722cfb2564
     45          49720           3840            395  abc675ef47e07b7f  e907806bc2eee8ac
============================================================
Thread 15
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
      0    2.44494e+07       23807057         382428  0000000000000000  0000000000000000
      5             57              8              1  26eabfaf49b46807  07068e991ca9abc1
      6          17897           6805             25  26eabfaf49b46807  133f55f2648fecce
      7          43757          12844            441  26eabfaf49b46807  53360b0d29e60035
      8          21182           5376             77  26eabfaf49b46807  82574bb65160613d
      9             63              8              0  26eabfaf49b46807  8e5e435081afd6fb
     10            637             12              4  26eabfaf49b46807  a5b9dd26ead2f771
     11            242             18              2  26eabfaf49b46807  dc68f269af97a825
     14          34083           3200            174  9b6b67663caff197  01bcfdb46338199f
     15          28394           2560            150  9b6b67663caff197  05f27bcc1cdb8266
     16           3200           3200             33  9b6b67663caff197  1b21b53707c358f6
     17          30530           2560            181  9b6b67663caff197  22bb6da8a0416390
     18            129             14              0  9b6b67663caff197  6862616b2eb03d7a
     19             71              4              0  9b6b67663caff197  754f937a72a32e15
     20            245              9              3  9b6b67663caff197  c95c57b49558ef66
     21              8              5              0  9b6b67663caff197  e38d9ac4f4fc8417
     22          16132           6299            146  9b6b67663caff197  ea58e854dec6c4c0
     23          10093            809             52  9b6b67663caff197  f11ba1ac3c6de015
     24    1.21984e+08       43253760         562495  9b6b67663caff197  f2bdb52c73dba2c7
     25           2560           2560             36  9b6b67663caff197  fa8ea32b53831861
     26            140              8              0  a56d04c363e13700  098c78d9fa04e08a
     27          26392          10814            171  a56d04c363e13700  1776424a4a9e8336
     28           7579           3443              1  a56d04c363e13700  20001b767bcd4beb
     29              4              4              1  a56d04c363e13700  28cbb1688adc06d1
     30             83              4              0  a56d04c363e13700  3b6df67f33774bd2
     31           2866           1568             33  a56d04c363e13700  60c4d4d4e0412413
     32          24741           6136            234  a56d04c363e13700  6689142888329f8c
     33          10849           5147             86  a56d04c363e13700  8adb5482b7db49d1
     34              4              4              0  a56d04c363e13700  ab2f03b51a72512c
     35            200             15              2  a56d04c363e13700  ef7d4b97ea23523f
     36           3200           3200             51  abc675ef47e07b7f  174779975e86f455
     37            797             27             15  abc675ef47e07b7f  1992fcee9a199399
     38            112              7              2  abc675ef47e07b7f  87e7f12c017876ea
     39          11012           6134             69  abc675ef47e07b7f  a678e5ad06e249a8
     40             67             10              2  abc675ef47e07b7f  adc0e7a2a634810f
     41             55              4              0  abc675ef47e07b7f  bd49465c4dd56070
     42           2560           2560             59  abc675ef47e07b7f  be993a2c079f97e1
     43            133              9              2  abc675ef47e07b7f  c2cb14c20f7a22f1
     44    1.88732e+08       34078720        1367915  abc675ef47e07b7f  e32e62722cfb2564
     45          49613           3840            453  abc675ef47e07b7f  e907806bc2eee8ac
============================================================
Thread 16
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
      0    2.51504e+07       24129301         337260  0000000000000000  0000000000000000
      5             67              8              0  26eabfaf49b46807  07068e991ca9abc1
      6          18232           6137             64  26eabfaf49b46807  133f55f2648fecce
      7          42464          12844            402  26eabfaf49b46807  53360b0d29e60035
      8          20222           5376             75  26eabfaf49b46807  82574bb65160613d
      9             67              8              0  26eabfaf49b46807  8e5e435081afd6fb
     10            340             12              0  26eabfaf49b46807  a5b9dd26ead2f771
     11            243             18              2  26eabfaf49b46807  dc68f269af97a825
     13           1048             72              0  714078e5b39a254e  fa0805800a5489a2
     14          34255           3200            177  9b6b67663caff197  01bcfdb46338199f
     15          32522           2560            182  9b6b67663caff197  05f27bcc1cdb8266
     16           3200           3200             44  9b6b67663caff197  1b21b53707c358f6
     17          34634           2560            180  9b6b67663caff197  22bb6da8a0416390
     18            145             14              1  9b6b67663caff197  6862616b2eb03d7a
     19             90              4              0  9b6b67663caff197  754f937a72a32e15
     20            165              9              4  9b6b67663caff197  c95c57b49558ef66
     21              8              5              1  9b6b67663caff197  e38d9ac4f4fc8417
     22          17313           6299            140  9b6b67663caff197  ea58e854dec6c4c0
     23           1226             27              0  9b6b67663caff197  f11ba1ac3c6de015
     24    1.21985e+08       43253760         575439  9b6b67663caff197  f2bdb52c73dba2c7
     25           2560           2560             38  9b6b67663caff197  fa8ea32b53831861
     26            193              8              0  a56d04c363e13700  098c78d9fa04e08a
     27          28300          10491            177  a56d04c363e13700  1776424a4a9e8336
     28           5384           2177              0  a56d04c363e13700  20001b767bcd4beb
     29              4              4              0  a56d04c363e13700  28cbb1688adc06d1
     30             62              4              1  a56d04c363e13700  3b6df67f33774bd2
     31           2788           1568              9  a56d04c363e13700  60c4d4d4e0412413
     32          24861           6136            144  a56d04c363e13700  6689142888329f8c
     33          10593           5147             51  a56d04c363e13700  8adb5482b7db49d1
     34              4              4              1  a56d04c363e13700  ab2f03b51a72512c
     35            189             15              1  a56d04c363e13700  ef7d4b97ea23523f
     36           3200           3200             39  abc675ef47e07b7f  174779975e86f455
     37            752             27              4  abc675ef47e07b7f  1992fcee9a199399
     38            112              7              1  abc675ef47e07b7f  87e7f12c017876ea
     39          13001           6134             85  abc675ef47e07b7f  a678e5ad06e249a8
     40             67             10              0  abc675ef47e07b7f  adc0e7a2a634810f
     41             48              4              0  abc675ef47e07b7f  bd49465c4dd56070
     42           2560           2560             38  abc675ef47e07b7f  be993a2c079f97e1
     43            121              9              0  abc675ef47e07b7f  c2cb14c20f7a22f1
     44    1.88033e+08       34078720        1099613  abc675ef47e07b7f  e32e62722cfb2564
     45          47927           3840            300  abc675ef47e07b7f  e907806bc2eee8ac
============================================================
Thread 17
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
      0    2.43569e+07       23721445         371956  0000000000000000  0000000000000000
      5             67              8              1  26eabfaf49b46807  07068e991ca9abc1
      6          16826           5798             69  26eabfaf49b46807  133f55f2648fecce
      7          45054          12844            446  26eabfaf49b46807  53360b0d29e60035
      8          20816           5376             73  26eabfaf49b46807  82574bb65160613d
      9             67              8              3  26eabfaf49b46807  8e5e435081afd6fb
     10            197             12              2  26eabfaf49b46807  a5b9dd26ead2f771
     11            244             18              1  26eabfaf49b46807  dc68f269af97a825
     14          47887           3200            228  9b6b67663caff197  01bcfdb46338199f
     15          45330           2560            221  9b6b67663caff197  05f27bcc1cdb8266
     16           3200           3200             33  9b6b67663caff197  1b21b53707c358f6
     17          44079           2560            214  9b6b67663caff197  22bb6da8a0416390
     18            134             14              1  9b6b67663caff197  6862616b2eb03d7a
     19             65              4              0  9b6b67663caff197  754f937a72a32e15
     20            225              9              6  9b6b67663caff197  c95c57b49558ef66
     21              8              5              0  9b6b67663caff197  e38d9ac4f4fc8417
     22          16255           6299            101  9b6b67663caff197  ea58e854dec6c4c0
     23            874             27              0  9b6b67663caff197  f11ba1ac3c6de015
     24    1.22031e+08       43253760         565414  9b6b67663caff197  f2bdb52c73dba2c7
     25           2560           2560             41  9b6b67663caff197  fa8ea32b53831861
     26            175              8              1  a56d04c363e13700  098c78d9fa04e08a
     27          25661           8111            228  a56d04c363e13700  1776424a4a9e8336
     28           7652           3337              3  a56d04c363e13700  20001b767bcd4beb
     29              4              4              0  a56d04c363e13700  28cbb1688adc06d1
     30             72              4              2  a56d04c363e13700  3b6df67f33774bd2
     31           2777           1568             25  a56d04c363e13700  60c4d4d4e0412413
     32          24555           6136            229  a56d04c363e13700  6689142888329f8c
     33          10801           5147             85  a56d04c363e13700  8adb5482b7db49d1
     34              4              4              0  a56d04c363e13700  ab2f03b51a72512c
     35            183             15              0  a56d04c363e13700  ef7d4b97ea23523f
     36           3200           3200             75  abc675ef47e07b7f  174779975e86f455
     37            795             27             10  abc675ef47e07b7f  1992fcee9a199399
     38            129              7              1  abc675ef47e07b7f  87e7f12c017876ea
     39          12928           6134             89  abc675ef47e07b7f  a678e5ad06e249a8
     40             67             10              2  abc675ef47e07b7f  adc0e7a2a634810f
     41            134              4              2  abc675ef47e07b7f  bd49465c4dd56070
     42           2560           2560             72  abc675ef47e07b7f  be993a2c079f97e1
     43            152              9              1  abc675ef47e07b7f  c2cb14c20f7a22f1
     44    1.88733e+08       34078720        1321884  abc675ef47e07b7f  e32e62722cfb2564
     45          49770           3840            446  abc675ef47e07b7f  e907806bc2eee8ac
============================================================
Thread 18
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
      0    2.44417e+07       23801101          11645  0000000000000000  0000000000000000
      5             57              8              1  26eabfaf49b46807  07068e991ca9abc1
      6          18516           6239             78  26eabfaf49b46807  133f55f2648fecce
      7          44220          12844            397  26eabfaf49b46807  53360b0d29e60035
      8          20816           5376            112  26eabfaf49b46807  82574bb65160613d
      9             67              8              1  26eabfaf49b46807  8e5e435081afd6fb
     10            658             12              3  26eabfaf49b46807  a5b9dd26ead2f771
     11            251             18              3  26eabfaf49b46807  dc68f269af97a825
     13            260             18              1  714078e5b39a254e  fa0805800a5489a2
     14          34939           3200            534  9b6b67663caff197  01bcfdb46338199f
     15          32784           2560            421  9b6b67663caff197  05f27bcc1cdb8266
     16           3200           3200              1  9b6b67663caff197  1b21b53707c358f6
     17          35283           2560            421  9b6b67663caff197  22bb6da8a0416390
     18            119             14              2  9b6b67663caff197  6862616b2eb03d7a
     19             57              4              1  9b6b67663caff197  754f937a72a32e15
     20            237              9              3  9b6b67663caff197  c95c57b49558ef66
     21              8              5              0  9b6b67663caff197  e38d9ac4f4fc8417
     22          16128           6299            130  9b6b67663caff197  ea58e854dec6c4c0
     23            972             27             15  9b6b67663caff197  f11ba1ac3c6de015
     24    1.21984e+08       43253760         681310  9b6b67663caff197  f2bdb52c73dba2c7
     25           2560           2560             11  9b6b67663caff197  fa8ea32b53831861
     26            200              8              2  a56d04c363e13700  098c78d9fa04e08a
     27          25480           8164            229  a56d04c363e13700  1776424a4a9e8336
     28           7878           3602              1  a56d04c363e13700  20001b767bcd4beb
     29              4              4              0  a56d04c363e13700  28cbb1688adc06d1
     30            118              4              1  a56d04c363e13700  3b6df67f33774bd2
     31           2785           1568             35  a56d04c363e13700  60c4d4d4e0412413
     32          24646           6136            234  a56d04c363e13700  6689142888329f8c
     33          10663           5147             85  a56d04c363e13700  8adb5482b7db49d1
     34              4              4              0  a56d04c363e13700  ab2f03b51a72512c
     35            160             15              3  a56d04c363e13700  ef7d4b97ea23523f
     36           3200           3200              1  abc675ef47e07b7f  174779975e86f455
     37            840             27             13  abc675ef47e07b7f  1992fcee9a199399
     38            117              7              2  abc675ef47e07b7f  87e7f12c017876ea
     39          11213           6134             64  abc675ef47e07b7f  a678e5ad06e249a8
     40             67             10              1  abc675ef47e07b7f  adc0e7a2a634810f
     41             55              4              1  abc675ef47e07b7f  bd49465c4dd56070
     42           2560           2560              0  abc675ef47e07b7f  be993a2c079f97e1
     43            111              9              2  abc675ef47e07b7f  c2cb14c20f7a22f1
     44    1.88733e+08       34078720        1667487  abc675ef47e07b7f  e32e62722cfb2564
     45          49642           3840            721  abc675ef47e07b7f  e907806bc2eee8ac
============================================================
Thread 19
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
      0    2.44502e+07       23802301         554979  0000000000000000  0000000000000000
      5             67              8              1  26eabfaf49b46807  07068e991ca9abc1
      6          18332           6911             88  26eabfaf49b46807  133f55f2648fecce
      7          43903          12844            426  26eabfaf49b46807  53360b0d29e60035
      8          20923           5376             83  26eabfaf49b46807  82574bb65160613d
      9             67              8              0  26eabfaf49b46807  8e5e435081afd6fb
     10            346             12              7  26eabfaf49b46807  a5b9dd26ead2f771
     11            243             18              1  26eabfaf49b46807  dc68f269af97a825
     14          34313           3200            480  9b6b67663caff197  01bcfdb46338199f
     15          30816           2560            455  9b6b67663caff197  05f27bcc1cdb8266
     16           3200           3200            108  9b6b67663caff197  1b21b53707c358f6
     17          34132           2560            586  9b6b67663caff197  22bb6da8a0416390
     18            128             14              0  9b6b67663caff197  6862616b2eb03d7a
     19             87              4              0  9b6b67663caff197  754f937a72a32e15
     20            255              9              2  9b6b67663caff197  c95c57b49558ef66
     21              8              5              0  9b6b67663caff197  e38d9ac4f4fc8417
     22          16271           6299            146  9b6b67663caff197  ea58e854dec6c4c0
     23            841             27             12  9b6b67663caff197  f11ba1ac3c6de015
     24    1.21987e+08       43253760        1631503  9b6b67663caff197  f2bdb52c73dba2c7
     25           2560           2560             90  9b6b67663caff197  fa8ea32b53831861
     26            176              8              6  a56d04c363e13700  098c78d9fa04e08a
     27          24659          10260            304  a56d04c363e13700  1776424a4a9e8336
     28           7906           3602             13  a56d04c363e13700  20001b767bcd4beb
     29              4              4              0  a56d04c363e13700  28cbb1688adc06d1
     30             68              4              2  a56d04c363e13700  3b6df67f33774bd2
     31           2791           1568             63  a56d04c363e13700  60c4d4d4e0412413
     32          25042           6136            384  a56d04c363e13700  6689142888329f8c
     33          10852           5147            165  a56d04c363e13700  8adb5482b7db49d1
     34              4              4              0  a56d04c363e13700  ab2f03b51a72512c
     35            182             15              4  a56d04c363e13700  ef7d4b97ea23523f
     36           3200           3200             46  abc675ef47e07b7f  174779975e86f455
     37            773             27              9  abc675ef47e07b7f  1992fcee9a199399
     38            128              7              0  abc675ef47e07b7f  87e7f12c017876ea
     39          13634           6134            126  abc675ef47e07b7f  a678e5ad06e249a8
     40             67             10              0  abc675ef47e07b7f  adc0e7a2a634810f
     41             55              4              3  abc675ef47e07b7f  bd49465c4dd56070
     42           2560           2560             52  abc675ef47e07b7f  be993a2c079f97e1
     43            137              9              1  abc675ef47e07b7f  c2cb14c20f7a22f1
     44    1.88726e+08       34078720        1152689  abc675ef47e07b7f  e32e62722cfb2564
     45          49021           3840            308  abc675ef47e07b7f  e907806bc2eee8ac
============================================================
Thread 20
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
      0    2.50937e+07       24063920         522835  0000000000000000  0000000000000000
      5             67              8              0  26eabfaf49b46807  07068e991ca9abc1
      6          20026           7158             50  26eabfaf49b46807  133f55f2648fecce
      7          42344          12844            441  26eabfaf49b46807  53360b0d29e60035
